number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed
3,MontagneFoncee.pgm,140,160,20,abe-a-12,LINUX64,1000,160,20,abe-a-12,LINUX64,1000,196,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,141,162,0,abe-a-12,LINUX64,1000,162,0,abe-a-12,LINUX64,1000,122,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,137,162,10,abe-a-12,LINUX64,1000,162,10,abe-a-12,LINUX64,1000,198,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,144,158,10,abe-a-12,LINUX64,1000,158,10,abe-a-12,LINUX64,1000,201,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,141,195,10,abe-a-12,LINUX64,1000,195,10,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,139,117,10,abe-a-12,LINUX64,1000,117,10,abe-a-12,LINUX64,1000,200,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,140,165,10,abe-a-12,LINUX64,1000,165,10,abe-a-12,LINUX64,1000,196,20,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,135,194,0,abe-a-12,LINUX64,1000,194,0,abe-a-12,LINUX64,1000,118,0,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,147,162,20,abe-a-12,LINUX64,1000,162,20,abe-a-12,LINUX64,1000,195,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,137,204,10,abe-a-12,LINUX64,1000,204,10,abe-a-12,LINUX64,1000,116,0,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,140,163,10,abe-a-12,LINUX64,1000,163,10,abe-a-12,LINUX64,1000,198,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,142,164,10,abe-a-12,LINUX64,1000,164,10,abe-a-12,LINUX64,1000,194,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,147,161,10,abe-a-12,LINUX64,1000,161,10,abe-a-12,LINUX64,1000,191,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,140,120,10,abe-a-12,LINUX64,1000,120,10,abe-a-12,LINUX64,1000,200,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,141,158,0,abe-a-12,LINUX64,1000,158,0,abe-a-12,LINUX64,1000,197,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,143,162,20,abe-a-12,LINUX64,1000,162,20,abe-a-12,LINUX64,1000,181,0,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,145,166,10,abe-a-12,LINUX64,1000,166,10,abe-a-12,LINUX64,1000,182,10,abe-a-07,LINUX64,1000
3,MontagneFoncee.pgm,134,181,10,abe-a-12,LINUX64,1000,181,10,abe-a-12,LINUX64,1000,174,0,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4271,1156,480,abe-a-12,LINUX64,1000,1156,480,abe-a-12,LINUX64,1000,1128,530,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4201,1123,470,abe-a-12,LINUX64,1000,1123,470,abe-a-12,LINUX64,1000,1133,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4275,1145,470,abe-a-12,LINUX64,1000,1145,470,abe-a-12,LINUX64,1000,1141,460,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4338,1147,500,abe-a-12,LINUX64,1000,1147,500,abe-a-12,LINUX64,1000,615,270,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4348,1158,490,abe-a-12,LINUX64,1000,1158,490,abe-a-12,LINUX64,1000,1135,540,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4246,1133,460,abe-a-12,LINUX64,1000,1133,460,abe-a-12,LINUX64,1000,1129,520,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4203,1140,500,abe-a-12,LINUX64,1000,1140,500,abe-a-12,LINUX64,1000,627,290,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4209,679,350,abe-a-12,LINUX64,1000,679,350,abe-a-12,LINUX64,1000,1115,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4248,686,340,abe-a-12,LINUX64,1000,686,340,abe-a-12,LINUX64,1000,1116,500,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4254,1117,460,abe-a-12,LINUX64,1000,1117,460,abe-a-12,LINUX64,1000,1113,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4129,676,320,abe-a-12,LINUX64,1000,676,320,abe-a-12,LINUX64,1000,1118,450,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4154,1122,450,abe-a-12,LINUX64,1000,1122,450,abe-a-12,LINUX64,1000,1115,510,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4205,1118,460,abe-a-12,LINUX64,1000,1118,460,abe-a-12,LINUX64,1000,1110,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4143,1114,460,abe-a-12,LINUX64,1000,1114,460,abe-a-12,LINUX64,1000,1120,460,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4403,1109,480,abe-a-12,LINUX64,1000,1109,480,abe-a-12,LINUX64,1000,1116,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4505,1123,470,abe-a-12,LINUX64,1000,1123,470,abe-a-12,LINUX64,1000,685,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4243,673,320,abe-a-12,LINUX64,1000,673,320,abe-a-12,LINUX64,1000,1097,440,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4513,1114,440,abe-a-12,LINUX64,1000,1114,440,abe-a-12,LINUX64,1000,1103,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4604,1098,530,abe-a-12,LINUX64,1000,1098,530,abe-a-12,LINUX64,1000,699,360,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4599,1107,510,abe-a-12,LINUX64,1000,1107,510,abe-a-12,LINUX64,1000,1112,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4703,1096,450,abe-a-12,LINUX64,1000,1096,450,abe-a-12,LINUX64,1000,1114,460,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4587,1112,460,abe-a-12,LINUX64,1000,1112,460,abe-a-12,LINUX64,1000,698,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4529,1101,530,abe-a-12,LINUX64,1000,1101,530,abe-a-12,LINUX64,1000,1114,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4558,1106,520,abe-a-12,LINUX64,1000,1106,520,abe-a-12,LINUX64,1000,697,350,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4577,1101,520,abe-a-12,LINUX64,1000,1101,520,abe-a-12,LINUX64,1000,707,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4543,697,330,abe-a-12,LINUX64,1000,697,330,abe-a-12,LINUX64,1000,1107,520,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4479,692,330,abe-a-12,LINUX64,1000,692,330,abe-a-12,LINUX64,1000,1115,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4621,1108,510,abe-a-12,LINUX64,1000,1108,510,abe-a-12,LINUX64,1000,1116,460,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4473,1105,520,abe-a-12,LINUX64,1000,1105,520,abe-a-12,LINUX64,1000,1113,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4499,1121,420,abe-a-12,LINUX64,1000,1121,420,abe-a-12,LINUX64,1000,691,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4521,1105,470,abe-a-12,LINUX64,1000,1105,470,abe-a-12,LINUX64,1000,694,340,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4336,1123,420,abe-a-12,LINUX64,1000,1123,420,abe-a-12,LINUX64,1000,1107,450,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4507,1144,390,abe-a-12,LINUX64,1000,1144,390,abe-a-12,LINUX64,1000,1119,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4603,669,300,abe-a-12,LINUX64,1000,669,300,abe-a-12,LINUX64,1000,1108,530,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4444,1154,360,abe-a-12,LINUX64,1000,1154,360,abe-a-12,LINUX64,1000,1110,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4490,1153,340,abe-a-12,LINUX64,1000,1153,340,abe-a-12,LINUX64,1000,1102,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4564,1115,500,abe-a-12,LINUX64,1000,1115,500,abe-a-12,LINUX64,1000,1120,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4531,1123,470,abe-a-12,LINUX64,1000,1123,470,abe-a-12,LINUX64,1000,678,320,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4355,664,310,abe-a-12,LINUX64,1000,664,310,abe-a-12,LINUX64,1000,1122,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4485,1109,480,abe-a-12,LINUX64,1000,1109,480,abe-a-12,LINUX64,1000,674,300,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4572,1116,510,abe-a-12,LINUX64,1000,1116,510,abe-a-12,LINUX64,1000,1135,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4536,1134,470,abe-a-12,LINUX64,1000,1134,470,abe-a-12,LINUX64,1000,1125,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4593,661,300,abe-a-12,LINUX64,1000,661,300,abe-a-12,LINUX64,1000,1115,520,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4474,1125,420,abe-a-12,LINUX64,1000,1125,420,abe-a-12,LINUX64,1000,1100,450,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4385,1085,460,abe-a-12,LINUX64,1000,1085,460,abe-a-12,LINUX64,1000,675,350,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4338,1166,320,abe-a-12,LINUX64,1000,1166,320,abe-a-12,LINUX64,1000,669,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4715,697,330,abe-a-12,LINUX64,1000,697,330,abe-a-12,LINUX64,1000,1098,320,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4569,1112,470,abe-a-12,LINUX64,1000,1112,470,abe-a-12,LINUX64,1000,1100,520,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4329,1088,450,abe-a-12,LINUX64,1000,1088,450,abe-a-12,LINUX64,1000,1146,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4499,692,350,abe-a-12,LINUX64,1000,692,350,abe-a-12,LINUX64,1000,1124,420,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4511,1101,470,abe-a-12,LINUX64,1000,1101,470,abe-a-12,LINUX64,1000,1118,430,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4507,693,330,abe-a-12,LINUX64,1000,693,330,abe-a-12,LINUX64,1000,1109,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4577,697,360,abe-a-12,LINUX64,1000,697,360,abe-a-12,LINUX64,1000,1104,500,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4576,701,330,abe-a-12,LINUX64,1000,701,330,abe-a-12,LINUX64,1000,1112,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4552,1099,500,abe-a-12,LINUX64,1000,1099,500,abe-a-12,LINUX64,1000,1113,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4526,1111,490,abe-a-12,LINUX64,1000,1111,490,abe-a-12,LINUX64,1000,695,340,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4519,1109,480,abe-a-12,LINUX64,1000,1109,480,abe-a-12,LINUX64,1000,1109,460,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4503,1110,480,abe-a-12,LINUX64,1000,1110,480,abe-a-12,LINUX64,1000,1108,510,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4551,1108,500,abe-a-12,LINUX64,1000,1108,500,abe-a-12,LINUX64,1000,1107,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4571,699,360,abe-a-12,LINUX64,1000,699,360,abe-a-12,LINUX64,1000,1105,500,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4531,694,320,abe-a-12,LINUX64,1000,694,320,abe-a-12,LINUX64,1000,1100,500,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4522,1107,470,abe-a-12,LINUX64,1000,1107,470,abe-a-12,LINUX64,1000,691,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4503,1114,430,abe-a-12,LINUX64,1000,1114,430,abe-a-12,LINUX64,1000,690,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4535,1108,470,abe-a-12,LINUX64,1000,1108,470,abe-a-12,LINUX64,1000,1106,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4548,692,340,abe-a-12,LINUX64,1000,692,340,abe-a-12,LINUX64,1000,1110,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4473,690,340,abe-a-12,LINUX64,1000,690,340,abe-a-12,LINUX64,1000,1107,510,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4593,1098,490,abe-a-12,LINUX64,1000,1098,490,abe-a-12,LINUX64,1000,1108,500,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4465,1107,490,abe-a-12,LINUX64,1000,1107,490,abe-a-12,LINUX64,1000,1109,460,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4492,1114,470,abe-a-12,LINUX64,1000,1114,470,abe-a-12,LINUX64,1000,1121,440,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4514,1107,490,abe-a-12,LINUX64,1000,1107,490,abe-a-12,LINUX64,1000,1112,450,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4530,1112,460,abe-a-12,LINUX64,1000,1112,460,abe-a-12,LINUX64,1000,1100,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4494,1117,450,abe-a-12,LINUX64,1000,1117,450,abe-a-12,LINUX64,1000,1103,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4502,1107,480,abe-a-12,LINUX64,1000,1107,480,abe-a-12,LINUX64,1000,692,350,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4545,695,350,abe-a-12,LINUX64,1000,695,350,abe-a-12,LINUX64,1000,1105,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4519,693,350,abe-a-12,LINUX64,1000,693,350,abe-a-12,LINUX64,1000,1102,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4598,1115,510,abe-a-12,LINUX64,1000,1115,510,abe-a-12,LINUX64,1000,1140,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4574,1123,490,abe-a-12,LINUX64,1000,1123,490,abe-a-12,LINUX64,1000,1110,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4596,1120,510,abe-a-12,LINUX64,1000,1120,510,abe-a-12,LINUX64,1000,1118,500,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4535,1119,510,abe-a-12,LINUX64,1000,1119,510,abe-a-12,LINUX64,1000,1127,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4583,1120,490,abe-a-12,LINUX64,1000,1120,490,abe-a-12,LINUX64,1000,1145,410,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4481,657,300,abe-a-12,LINUX64,1000,657,300,abe-a-12,LINUX64,1000,1114,450,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4430,1133,460,abe-a-12,LINUX64,1000,1133,460,abe-a-12,LINUX64,1000,662,320,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4465,1113,470,abe-a-12,LINUX64,1000,1113,470,abe-a-12,LINUX64,1000,1130,460,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4469,1133,380,abe-a-12,LINUX64,1000,1133,380,abe-a-12,LINUX64,1000,686,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4540,697,340,abe-a-12,LINUX64,1000,697,340,abe-a-12,LINUX64,1000,1103,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4566,1108,480,abe-a-12,LINUX64,1000,1108,480,abe-a-12,LINUX64,1000,1102,510,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4544,1102,500,abe-a-12,LINUX64,1000,1102,500,abe-a-12,LINUX64,1000,697,350,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4530,1099,500,abe-a-12,LINUX64,1000,1099,500,abe-a-12,LINUX64,1000,699,330,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4547,1113,480,abe-a-12,LINUX64,1000,1113,480,abe-a-12,LINUX64,1000,1100,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4546,698,330,abe-a-12,LINUX64,1000,698,330,abe-a-12,LINUX64,1000,1113,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4419,681,330,abe-a-12,LINUX64,1000,681,330,abe-a-12,LINUX64,1000,1149,290,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4585,1107,480,abe-a-12,LINUX64,1000,1107,480,abe-a-12,LINUX64,1000,705,340,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4309,1114,450,abe-a-12,LINUX64,1000,1114,450,abe-a-12,LINUX64,1000,1118,450,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4483,1121,440,abe-a-12,LINUX64,1000,1121,440,abe-a-12,LINUX64,1000,1103,450,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4502,695,330,abe-a-12,LINUX64,1000,695,330,abe-a-12,LINUX64,1000,1111,470,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4529,1122,420,abe-a-12,LINUX64,1000,1122,420,abe-a-12,LINUX64,1000,1097,510,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4607,701,350,abe-a-12,LINUX64,1000,701,350,abe-a-12,LINUX64,1000,1105,490,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4565,1109,500,abe-a-12,LINUX64,1000,1109,500,abe-a-12,LINUX64,1000,700,340,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4551,1110,430,abe-a-12,LINUX64,1000,1110,430,abe-a-12,LINUX64,1000,1104,480,abe-a-07,LINUX64,1000
3,stavrovouni.pgm,4538,1105,470,abe-a-12,LINUX64,1000,1105,470,abe-a-12,LINUX64,1000,693,350,abe-a-07,LINUX64,1000
